Прайс-лист,,,,,
,,,,,
,,,,,
Лампи для проекторів,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00188,Кабель живлення SATA to 2xATA M/F,https://buygadget.com.ua/kabel-sata-15pin-m-to-2xata-f-10-sm/,Есть," 66,00"
2,B00098,Адаптер SATA M 7+15 to COMPACT FLASH,https://buygadget.com.ua/adapter-sata-to-compact-flash/,Есть," 396,00"
3,B00106,"Адаптер IDE to SATA / SATA to IDE, работает в обе стороны, RTL",https://buygadget.com.ua/adapter-sata-to-ide-hdd-ide-to-sata-hdd-blister/,Есть," 350,00"
4,B00170,Кабель SATA 15pin (M) to 2xSATA 15pin (F),https://buygadget.com.ua/kabel-sata-15pin-m-to-2xsata-15pin-f-10-sm/,Есть," 72,00"
5,B00110,Кабель SATA 7+15pin M/M,https://buygadget.com.ua/kabel-sata-715-m-to-sata-715-m-30-sm/,Есть," 215,00"
6,B00213,"Кабель SATA to eSATA (7pin F/F), с защелками",https://buygadget.com.ua/kabel-sata-7-m-to-esata-7-m-100-sm/,Есть," 76,00"
7,B00234,Кабель SATA 7pin F/F 40 см. красный,https://buygadget.com.ua/kabel-sata-7pin-f-to-sata-7pin-f-50-sm/,Есть," 27,00"
8,B00175,"Кабель SATA 7pin F/F 40 см. с защелками, красный",https://buygadget.com.ua/kabel-sata-7pin-f-to-sata-7pin-f-50-sm/?sku=758,Есть," 40,00"
9,B00640,"Кабель SATA 7pin F/F 40 см. с защелками, желтый",https://buygadget.com.ua/kabel-sata-7pin-f-to-sata-7pin-f-50-sm/?sku=757,Есть," 40,00"
10,B00641,"Кабель SATA 7pin F/F 40 см. с защелками, черный",https://buygadget.com.ua/kabel-sata-7pin-f-to-sata-7pin-f-50-sm/?sku=1039,Есть," 40,00"
11,B00642,"Кабель SATA 7pin F/F 40 см. с защелками, синий",https://buygadget.com.ua/kabel-sata-7pin-f-to-sata-7pin-f-50-sm/?sku=1040,Есть," 40,00"
12,B00545,Удлинитель SATA 7+15pin M/F 50 см,https://buygadget.com.ua/kabel-sata-715-m-to-sata-715-f-40-sm/,Есть," 196,00"
USB,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00561,"Удлинитель USB до 45м, активный, через UTP кабель RTL",https://buygadget.com.ua/udlinitel-usb20-do-45m-aktivnyj-cherez-utp-kabel/,Есть," 381,00"
2,B00294,Косичка USB 3.0 на 2 порта,https://buygadget.com.ua/kosichka-usb-30-na-2-porta/,Есть," 254,00"
3,B00517,Адаптер USB2.0 to COM (RS232) Prolific PL2303HX чипсет WCH CH340,https://buygadget.com.ua/adapter-usb20-to-com-rs232/,Есть," 119,00"
4,B00376,Адаптер USB2.0 to COM (RS232) Prolific PL2303HX чипсет Prolific PL-2303HX,https://buygadget.com.ua/adapter-usb20-to-com-rs232/?sku=741,Есть," 320,00"
USB2.0,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00092,Адаптер USB2.0 to ExpressCard 34,https://buygadget.com.ua/adapter-usb20-am-to-expresscard-f/,Есть," 313,00"
2,B00149,Адаптер micro USB2.0 M to USB2.0 BF,https://buygadget.com.ua/adapter-usb20-bf-to-usb-m-5pin-micro/,Есть," 101,00"
3,B00041,Адаптер mini USB2.0 M to USB2.0 AF (OTG Adapter),https://buygadget.com.ua/adapter-usb20-af-to-usb-m-5pin/,Есть," 25,00"
4,B00210,"MHL Адаптер micro USB2.0 to HDMI, OEM",https://buygadget.com.ua/adapter-mhl-micro-usb20-m-to-hdmi-af-10sm-chernyj/,Есть," 245,00"
5,B00052,Адаптер USB2.0 AF/AF,https://buygadget.com.ua/adapter-usb20-af-to-usb20-af/,Есть," 36,00"
6,B00088,"Адаптер USB2.0 to COM (RS232) Prolific Чіпсет: CH340, кабель 1,0 метри",https://buygadget.com.ua/adapter-usb20-to-com-rs232-ekranirovannyj-10m/,Есть," 236,00"
7,B00095,Перехідник Ewell USB2.0 to PS/2 (EW098),https://buygadget.com.ua/adapter-usb20-to-ps2-mouse-keyboard_uq/,Есть," 150,00"
8,B00245,"Мережевий адаптер Ewell USB2.0 to RJ-45 (EW066) чипсет QR9700, RTL",https://buygadget.com.ua/adapter-usb20-to-lan-10100mb-chipset-qr9700-oem/,Есть," 195,00"
9,B00045,Адаптер micro USB2.0 M to mini USB2.0 F,https://buygadget.com.ua/adapter-micro-usb20-m-to-mini-usb20-f_d5/,Есть," 52,00"
10,B00229,"Адаптер Ewell USB2.0 - SATA 2.5"", 7+15pin (EW416)",https://buygadget.com.ua/adapter-usb20-to-idesata-35-ide-25-bez-bp/,Есть," 230,00"
11,B00150,Адаптер mini USB2.0 M to USB2.0 BF,https://buygadget.com.ua/adapter-usb20-bf-to-usb-m-5pin-mini/,Есть," 101,00"
12,B00055,Адаптер USB2.0 AM to USB2.0 AF,https://buygadget.com.ua/adapter-usb20-am-to-usb20-af/,Есть," 36,00"
13,B00554,Кабель USB2.0 AM to mini USB2.0 M 0.1 метр,https://buygadget.com.ua/adapter-usb20-am-to-mini-usb20-m-08m/,Есть," 20,00"
14,B00134,Адаптер micro USB2.0 F to USB2.0 AF,https://buygadget.com.ua/adapter-usb20-af-to-usb-f-5pin-micro/,Есть," 32,00"
15,B00046,Адаптер USB2.0 AM to FireWire 4pin M,https://buygadget.com.ua/adapter-usb20-am-to-firewire-4pin-m/,Есть," 60,00"
16,B00100,Адаптер micro USB to USB2.0 (OTG Adapter),https://buygadget.com.ua/adapter-usb20-af-to-usb-m-5pin-micro/,Есть," 44,00"
17,B00039,Адаптер mini USB2.0 M to micro USB2.0 F,https://buygadget.com.ua/adapter-micro-usb20-m-to-mini-usb20-f/,Есть," 62,00"
18,B00247,Адаптер USB2.0 M to mini USB2.0 M,https://buygadget.com.ua/adapter-usb20-am-to-mini-usb20-bm/,Есть," 32,00"
19,B00430,"Подовжувач USB2.0 активний, Ewell 5 метрів, EW322",https://buygadget.com.ua/udlinitel-usb20-100m-ekranirovannyj-aktivnyj/,Есть," 295,00"
20,B00241,Адаптер mini USB2.0 M to micro USB2.0 F,https://buygadget.com.ua/920/,Есть," 52,00"
21,B00200,Кабель USB2.0 AM to 3xRCA M,https://buygadget.com.ua/adapter-usb20-am-to-3xrca-m/,Есть," 200,00"
22,B00044,Адаптер mini USB2.0 F to USB2.0 AM ,https://buygadget.com.ua/adapter-usb20-am-to-mini-usb20-f/,Есть," 54,00"
23,B00216,"Адаптер USB2.0 to LAN 1Gb/s, чип Realtek, RTL",https://buygadget.com.ua/adapter-usb20-to-lan-1gbs/,Есть," 463,00"
24,B00472,"Адаптер USB2.0 to COM (RS232) Prolific Чіпсет: PL-2303HXD, кабель 1,5 метри",https://buygadget.com.ua/adapter-usb20-to-com-rs232-ekranirovannyj-10m/?sku=853,Есть," 476,00"
25,B00340,"Перехідник Ewell USB2.0 to PS/2, кабель 0,3 м чорний, EW143",https://buygadget.com.ua/adapter-usb20-to-ps2-mouse-keyboard/,Есть," 125,00"
26,B00207,"Подовжувач USB2.0 активний, Ewell 10 метрів, EW323",https://buygadget.com.ua/udlinitel-usb20-100m-ekranirovannyj-aktivnyj/?sku=406,Есть," 410,00"
27,B00495,Кабель USB2.0 AM to mini USB2.0 M 0.5 метра,https://buygadget.com.ua/adapter-usb20-am-to-mini-usb20-m-08m/?sku=1227,Есть," 40,00"
28,B00076,Кабель USB2.0 AM to mini USB2.0 M 0.8 метра,https://buygadget.com.ua/adapter-usb20-am-to-mini-usb20-m-08m/?sku=389,Есть," 48,00"
29,B00509,"Подовжувач USB2.0 активний, Ewell 15 метрів, EW324",https://buygadget.com.ua/udlinitel-usb20-100m-ekranirovannyj-aktivnyj/?sku=1075,Есть," 590,00"
30,B00695,"Кабель USB2.0 AM to mini USB2.0 M 1.5 метра, экранований, синій",https://buygadget.com.ua/adapter-usb20-am-to-mini-usb20-m-08m/?sku=1438,Есть," 72,00"
31,B00962,"Подовжувач USB2.0 активний, Ewell 20 метрів, EW352",https://buygadget.com.ua/udlinitel-usb20-100m-ekranirovannyj-aktivnyj/?sku=1537,Есть," 790,00"
32,B00579,"Подовжувач USB2.0 активний, Ewell 25 метрів, EW489",https://buygadget.com.ua/udlinitel-usb20-100m-ekranirovannyj-aktivnyj/?sku=1687,Есть," 980,00"
33,B00397,"Кабель USB2.0 AM to mini USB2.0 M 1.5 метра, чориний",https://buygadget.com.ua/adapter-usb20-am-to-mini-usb20-m-08m/?sku=860,Есть," 76,00"
VGA,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00194,"Адаптер Ewell VGA для RJ45 (CAT5, CAT6) M/F (EW142)",https://buygadget.com.ua/adapter-vga-m-to-rj45-f-cat5-cat6/,Есть," 103,00"
2,B00214,Кабель VGA M to 3xRCA M 1.5м,https://buygadget.com.ua/kabel-vga-m-to-3xrca-m-15m/,Есть," 220,00"
3,B00049,Адаптер VGA F/F,https://buygadget.com.ua/adapter-vga-f-to-vga-f/,Есть," 60,00"
4,B00144,"Адаптер VGA M to VGA F, 90 градусов",https://buygadget.com.ua/adapter-vga-m-to-vga-f/,Есть," 215,00"
Мережеве обладнання та тестери,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00202,"Post Card 2in1 (LPT, USB) 4 Bit",https://buygadget.com.ua/post-card-2in1-lpt-usb-4-bit/,Есть," 274,00"
2,B00102,"Post Card 3in1 (mini PCI, mini PCI-E, LPC bus)",https://buygadget.com.ua/post-card-3in1-mini-pci-mini-pci-e-lpc-bus/,Есть," 215,00"
3,RX-1000,"Кабельний тестер Ewell RX-1000 (RJ-45, RJ-11, USB, BNC)",https://buygadget.com.ua/tester-dlja-kabelja-rj-45-rj-11-usb-bns/,Есть," 695,00"
4,SML-8828,"Тестер Shomlin для кабеля RJ-45, RJ-11, USB, BNC. SML-8828",https://buygadget.com.ua/tester-dlja-kabelja-rj-45-rj-11-usb-bns-nct-lcd8868/,Есть,"3 100,00"
5,NS-468U,"Кабельний тестер Ewell NS-468U (RJ-45, USB)",https://buygadget.com.ua/tester-dlja-kabelja-rj-45-usb/,Есть," 245,00"
6,B00471,"Post Card 2in1 (PCI, ISA) 4 Bit",https://buygadget.com.ua/post-card-2in1-pci-isa-4-bit/,Есть," 356,00"
7,B00523,"Клещи для обжима RJ45, RJ11, RJ12 в блистере",https://buygadget.com.ua/kleshchi-dlya-obzhima-rj45-rj11-rj12-v-blistere/,Есть," 255,00"
8,SC8108,Кабельний тестер Ewell SC8108 (RJ-45),https://buygadget.com.ua/tester-dlya-kabelya-rj-45-sc8108/,Есть,"1 450,00"
9,B00700,"Кабельний тестер Ewell mini, RJ-45, RJ-11 (EW288)",https://buygadget.com.ua/tester-dlya-kabelya-rj-45-rj-11/,Есть," 195,00"
10,B00161,"Scotchlok 0,4 до 0,7 мм. 50 шт",https://buygadget.com.ua/scotchlok/,Есть," 105,00"
11,B00161,"Scotchlok 0,4 до 0,7 мм. 100 шт",https://buygadget.com.ua/scotchlok/?sku=1482,Есть," 169,00"
Зарядні пристрої,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00526,"Сетевое зарядний пристрій USB, Samsung белого цвета, 2A, OEM",https://buygadget.com.ua/preobrazovatel-napryazheniya-s-200v-na-usb-2a-oem/,Есть," 124,00"
2,B00527,"Сетевое зарядний пристрій USB, Samsung черного цвета, 2A, OEM",https://buygadget.com.ua/preobrazovatel-napryazheniya-s-200v-na-usb-2a-oem/?sku=886,Есть," 124,00"
3,B00526,"Сетевое зарядний пристрій USB, Samsung белого цвета, 2A, RTL",https://buygadget.com.ua/preobrazovatel-napryazheniya-s-200v-na-usb-2a-oem/?sku=910,Есть," 164,00"
4,B00527,"Сетевое зарядний пристрій USB, Samsung черного цвета, 2A, RTL",https://buygadget.com.ua/preobrazovatel-napryazheniya-s-200v-na-usb-2a-oem/?sku=911,Есть," 164,00"
5,B00525,"Сетевое зарядний пристрій USB, 5V/2.1+1A, Samsung  белого цвета, OEM",https://buygadget.com.ua/721/,Есть," 160,00"
6,B00553,"Сетевое зарядний пристрій USB, 5V/2.1+1A, Samsung  черного цвета, OEM",https://buygadget.com.ua/721/?sku=888,Есть," 160,00"
7,B00525,"Сетевое зарядний пристрій USB, 5V/2.1+1A, Samsung  белого цвета, RTL",https://buygadget.com.ua/721/?sku=909,Есть," 192,00"
8,B00553,"Сетевое зарядний пристрій USB, 5V/2.1+1A, Samsung  черного цвета, RTL",https://buygadget.com.ua/721/?sku=943,Есть," 192,00"
9,B00276,"Сетевое зарядний пристрій 4USB порта, RTL",https://buygadget.com.ua/preobrazovatel-napryazheniya-s-220v-na-usb-4-porta-21a-oem/,Есть," 285,00"
10,B00530,"Сетевое зарядний пристрій USB, 5V/1A, OEM ",https://buygadget.com.ua/setevoe-zaryadnoe-ustroystvo-usb-5v1a-oem1/,Есть," 67,00"
11,B00573,Беспроводное зарядний пристрій QI черного цвета,https://buygadget.com.ua/besprovodnoe-zaryadnoe-ustroystvo-qi/,Есть," 208,00"
12,B00675,"Блок живлення для жесткого диска, 5V 12V",https://buygadget.com.ua/blok-pitaniya-dlya-zhestkogo-diska-5v-12v/,Есть," 300,00"
13,B00680,"Сетевое зарядний пристрій QC2.0, Qualcomm Quick Charge, OEM белая",https://buygadget.com.ua/setevoe-zaryadnoe-ustroystvo-qc20-oem/,Есть," 432,00"
14,B00681,"Сетевое зарядний пристрій QC2.0, Qualcomm Quick Charge, OEM черная",https://buygadget.com.ua/setevoe-zaryadnoe-ustroystvo-qc20-oem/?sku=1089,Есть," 432,00"
15,B00777,Блок живлення 12V2A/18W,https://buygadget.com.ua/blok-pitaniya-12v2a24w/,Есть," 166,00"
16,FJ-SW1202000,"Блок живлення FJ-SW1202000, 12V2A/24W штекер 3.5",https://buygadget.com.ua/blok-pitaniya-12v2a96w/,Есть," 250,00"
17,FJ-SW1202000,"Блок живлення FJ-SW1202000, 12V2A/24W штекер 5.5",https://buygadget.com.ua/blok-pitaniya-12v2a96w/?sku=1195,Есть," 250,00"
18,B00806,Блок живлення 12V3A/36W,https://buygadget.com.ua/blok-pitaniya-12v3a36w/,Есть," 503,00"
19,B00138,"Сетевое зарядний пристрій QC3.0, Qualcomm Quick Charge, OEM чорні",https://buygadget.com.ua/setevoe-zaryadnoe-ustroystvo-qc30-qualcomm-quick-charge-oem/,Есть," 465,00"
20,B00878,"Сетевое зарядний пристрій QC3.0, Qualcomm Quick Charge, OEM білі",https://buygadget.com.ua/setevoe-zaryadnoe-ustroystvo-qc30-qualcomm-quick-charge-oem/?sku=1431,Есть," 465,00"
21,B00762,"Мережевий зарядний пристрій QC3.0, Qualcomm Quick Charge чорний, EW436",https://buygadget.com.ua/zaryadniy-pristry-qc30-qualcomm-quick-charge/,Есть," 455,00"
USB аксесуари,,,,,
USB HUB (Хаби),,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00168,"USB 2.0 HUB на 10 портов, с БП, OEM",https://buygadget.com.ua/usb-20-hub-na-10-portov-s-bp-chernyj/,Есть," 295,00"
2,B00035,"USB 2.0 HUB на 3 порта, RTL",https://buygadget.com.ua/usb-20-hub-na-3-porta-s-zarjadkoj-dlja-iphone-ipod-3-4-4s/,Есть," 178,00"
3,B00085,"USB 2.0 HUB на 4 порта, OEM черный",https://buygadget.com.ua/usb-20-hub-na-4-porta-cbr-ch-100-chernyj/,Есть," 104,00"
4,B00086,"USB 2.0 HUB на 4 порта, OEM синий",https://buygadget.com.ua/usb-20-hub-na-4-porta-cbr-ch-100-chernyj/?sku=542,Есть," 104,00"
5,B00172,"USB 2.0 HUB на 4 порта, RTL",https://buygadget.com.ua/usb-20-hub-na-4-porta-belyj/,Есть," 152,00"
6,B00221,"USB 2.0 HUB на 4 порта, магнитный, RTL белый",https://buygadget.com.ua/usb-20-hub-na-4-porta-magnitnyj-belyj/,Есть," 320,00"
7,B00438,"USB 2.0 HUB на 4 порта, магнитный, RTL черный",https://buygadget.com.ua/usb-20-hub-na-4-porta-magnitnyj-belyj/?sku=810,Есть," 320,00"
8,B00105,"USB 2.0 HUB на 4 порта, RTL",https://buygadget.com.ua/usb20-hub-na-4-porta-podsvetka-prozrachnyj-korichnevyj/,Есть," 99,00"
9,B00124,"USB 2.0 HUB на 4 порта, RTL",https://buygadget.com.ua/usb-20-hub-na-4-porta-ryba-sinij/,Есть," 136,00"
Звукові карти,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00201,Звуковой конвертер Digital to Analog,https://buygadget.com.ua/adapter-zvuka-digital-to-analog/,Есть," 485,00"
2,B00443,"Звукова карта Ewell USB 3D Sound, 2 Channel",https://buygadget.com.ua/zvukovaja-karta-usb20-3d-sound-2-channel/,Есть," 118,00"
3,B00810,Звукова карта Ewell USB CZH-H077 7.1 Channel чорна,https://buygadget.com.ua/zvukovaja-karta-usb20-stereo-2-channel/,Есть," 227,00"
4,B00668,Звукова карта Ewell USB CZH-H077 7.1 Channel срібна,https://buygadget.com.ua/zvukovaja-karta-usb20-stereo-2-channel/?sku=1074,Есть," 227,00"
5,B00650,Звукова карта Ewell USB-Virtual SOUND 7.1 Channel (EW062) RTL,https://buygadget.com.ua/zvukovaja-karta-usb-20-virtual-71-channel/,Есть," 129,00"
6,B00226,"Звукова карта Ewell USB-SOUND Virtual 8.1 Channel  чорна, EW071",https://buygadget.com.ua/zvukovaja-karta-usb20-virtual-81-channel-chernaja/,Есть," 189,00"
7,B00516,Звукова карта Ewell USB-Virtual SOUND 7.1 RTL,https://buygadget.com.ua/zvukovaya-karta-usb-virtual-71-channel-oem/,Есть," 117,00"
8,B00809,Звуковая карта Ewell USB C-Media 7.1 Channel срібна,https://buygadget.com.ua/zvukovaya-karta-usb-71-channel-c-media-rtl/,Есть," 245,00"
9,B00811,"Звукова карта Ewell USB C-Media 7.1 Channel, кабель 25 см. чорна",https://buygadget.com.ua/zvukovaya-karta-usb-71-channel-c-media-kabel-25-sm-rtl/,Есть," 199,00"
10,B00812,"Звукова карта Ewell USB C-Media 7.1 Channel, кабель 25 см. біла",https://buygadget.com.ua/zvukovaya-karta-usb-71-channel-c-media-kabel-25-sm-rtl/?sku=1282,Есть," 199,00"
Безпека,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00015,Ультразвуковий відпугувач собак ZF-851 (ліхтарик),https://buygadget.com.ua/ultrazvukovoj-otpugivatel-sobak/,Есть," 550,00"
TV тюнери,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00183,"TV тюнер Dual Analog TV Tuner, AVerMedia MCE A169, OEM",https://buygadget.com.ua/tv-tjuner-avermedia-mce-a169-dual-analog-tv-tuner/,Есть,"1 286,00"
2,B00016,"Комплект для відео захвату, VHS и DVD",https://buygadget.com.ua/komplekt-dlja-video-zahvata-usb20-to-3xrca-female-s-video-4pin-female-/,Есть," 498,00"
3,B00264,"TV тюнер Leadtek Hybrid Express 34mm, RTL",https://buygadget.com.ua/tv-tyuner-leadtek-hybrid-express-34mm/,Есть," 768,00"
4,B00277,TV тюнер Digital TV HDTV DVB-T2 (RTL),https://buygadget.com.ua/tv-tyuner-digital-tv-hdtv-dvb-t2-rtl/,Есть,"1 170,00"
5,B00401,"Комплект для видео захвата, 4 Channel DVR CCTV",https://buygadget.com.ua/komplekt-dlya-video-zakhvata-4-channel-dvr-cctv/,Есть," 462,00"
Аксесуари для планшетів та смартфонів,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00524,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів помаранчевий,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/,Есть," 104,00"
2,B00531,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів коричневий,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=915,Есть," 104,00"
3,B00532,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів зелений,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=916,Есть," 104,00"
4,B00533,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів срібний,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=917,Есть," 104,00"
5,B00534,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів синій,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=918,Есть," 104,00"
6,B00535,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів червоний,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=919,Есть," 104,00"
7,B00536,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів жовтий,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=920,Есть," 104,00"
8,B00585,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів білий,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=972,Есть," 104,00"
9,B00586,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів золотистий,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=973,Есть," 104,00"
10,B00690,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів чорний,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=1106,Есть," 104,00"
11,B00791,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів рожевий,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=1214,Есть," 104,00"
12,B00792,Алюмінієвий стилус EWELL з кульковою ручкою для ємнісних екранів блакитний,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana-s-sharikovoy-ruchkoy/?sku=1215,Есть," 104,00"
13,B00537,Стилус Ewell для ємкісних екранів черный,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana/,Есть," 68,00"
14,B00538,Стилус Ewell для ємкісних екранів зеленый,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana/?sku=922,Есть," 68,00"
15,B00539,Стилус Ewell для ємкісних екранів серебристый,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana/?sku=923,Есть," 68,00"
16,B00540,Стилус Ewell для ємкісних екранів синий,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana/?sku=924,Есть," 68,00"
17,B00541,Стилус Ewell для ємкісних екранів красный,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana/?sku=925,Есть," 68,00"
18,B00542,Стилус Ewell для ємкісних екранів желтый,https://buygadget.com.ua/stilus-dlya-emkostnogo-ekrana/?sku=926,Есть," 68,00"
19,405973,"Универсальная подставка от 7"" до 13"" Manhattan",https://buygadget.com.ua/universalnaya-podstavka-ot-7-do-13-manhattan/,Есть," 136,00"
20,MC-TH01,Подставка Modecom Base (MC-TH01),https://buygadget.com.ua/podstavka-modecom-base-mc-th01/,Есть," 140,00"
21,MC-TH02,Подставка Modecom Base (MC-TH02),https://buygadget.com.ua/podstavka-modecom-base-mc-th02/,Есть," 140,00"
Кабелі живлення та адаптери 220v,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00069,"Стяжки пластиковые 3x100 мм, белые",https://buygadget.com.ua/stjazhki-3x150-mm-chernye/,Есть," 21,00"
2,B00067,"Стяжки пластиковые 4x350 мм, белые",https://buygadget.com.ua/stjazhki-3x150-mm-chernye/?sku=537,Есть," 120,00"
3,B00295,"Кабель питания 1,8м. сечение 0,75мм. 90/90 градусов",https://buygadget.com.ua/silovoy-kabel-18m-sechenie-075mm-90-gradusov/,Есть," 62,00"
4,B00388,"Кабель живлення 2pin, січення 0,5 мм.  1 метр",https://buygadget.com.ua/silovoy-kabel-18m-sechenie-05mm-2pin/,Есть," 36,00"
5,B00702,"Кабель питания для ноутбуков 1.5 метра, сечение 0,75мм",https://buygadget.com.ua/kabel-pitaniya-dlya-noutbukov-sechenie-075mm/,Есть," 56,00"
6,WA-0004,Перехідник живлення IEC320-C14 to C5,https://buygadget.com.ua/adapter-pitaniya-220v-iec320-c14-to-c5/,Есть," 180,00"
7,WA-0088,Перехідник живлення IEC320-C20 to C13 (WA-0088),https://buygadget.com.ua/perekhdnik-merezheviy-220v-iec320-c20-to-c13/,Есть," 270,00"
8,WD-320,"Перехідник живлення IEC320-C14 to C13, AU/US/UK ",https://buygadget.com.ua/adapter-zhivlennya-iec320-c14-to-c13-auusuk/,Есть," 130,00"
9,WA-0003,Перехідник живлення IEC320-C14 to C7,https://buygadget.com.ua/perekhdnik-zhivlennya-iec320-c14-to-c17/,Есть," 185,00"
10,WA-0102,Перехідник живлення IEC320-C13 to C,https://buygadget.com.ua/perekhdnik-zhivlennya-iec320-c13-to-c/,Есть," 255,00"
11,WA-0134,Перехідник живлення IEC320-C6 to C7,https://buygadget.com.ua/perekhdnik-zhivlennya-iec320-c6-to-c7/,Есть," 240,00"
12,WDI-9,Перехідник мережевий 220v AU/US/UK на EU,https://buygadget.com.ua/perekhdnik-merezheviy-220v-auusuk-na-eu/,Есть," 150,00"
13,B00243,"Переходник питания 220v US to EU, черный",https://buygadget.com.ua/perehodnik-pitanija-220v-usau-to-eu-chernyj/,Есть," 24,00"
14,B00708,"Переходник питания 220v US to EU, белый",https://buygadget.com.ua/perekhodnik-pitaniya-220v-us-to-eu-belyy/,Есть," 99,00"
15,B00684,"Перехідник живлення 220v EU to US, чорний",https://buygadget.com.ua/perekhodnik-pitaniya-220v-eu-to-us-chernyy/,Есть," 40,00"
16,B00469,Перехідник живлення 220v  AU/US/UK to EU сірий,https://buygadget.com.ua/perekhodnik-pitaniya-220v-auusuk-to-eu-belyy/,Есть," 75,00"
17,B01008,Перехідник живлення 220v  AU/US/UK to EU чорний,https://buygadget.com.ua/perekhodnik-pitaniya-220v-auusuk-to-eu-belyy/?sku=1592,Есть," 75,00"
18,WDS-320,"Перехідник живлення IEC320-C14 to C13, AU/US/UK на 3 входи",https://buygadget.com.ua/perekhdnik-zhivlennya-iec320-c14-to-c13-auusuk-na-3-vikhodi/,Есть," 250,00"
19,WDI-320,"Перехідник живлення IEC320-C14 to C13, AU/US/UK на 2 входи (WDI-320)",https://buygadget.com.ua/perekhdnik-zhivlennya-iec320-c14-to-c13-auusuk-na-2-vikhodi/,Есть," 200,00"
20,WA-0133,Перехідник живлення IEC320-C5 to C8 (WA-0133),https://buygadget.com.ua/perekhdnik-zhivlennya-iec320-c5-to-c8-wa-0133/,Есть," 230,00"
21,WA-0089,Перехідник живлення IEC320-C19 to C19 (WA-0089),https://buygadget.com.ua/perekhdnik-zhivlennya-iec320-c19-to-c19-wa-0089/,Есть," 270,00"
Килимки для мишки,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00195,"Коврик для мыши, Hunter, Wild Wolf",https://buygadget.com.ua/kovriki-dlja-myshi-hunter-wild-wolf/,Есть," 94,00"
Аксесуари для проекторів,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00744,Презентер для проектора Ewell (EW032),https://buygadget.com.ua/prezenter/,Есть," 510,00"
2,ELPAF41,"Повітряний фільтр для проектора EPSON, ELPAF41 (V13H134A4)",https://buygadget.com.ua/povtryaniy-fltr-elpaf41-v13h134a4/,Есть,"1 634,00"
